,customer_id,age,income,days_since_last_purchase,total_purchases,avg_purchase_value,website_visits,email_open_rate,customer_satisfaction,region,marketing_channel
535,536,18.0,76156.47984018868,8.367485489848367,8,55.98557947156077,6.0,72.37,5.0,Centro,Direct
536,537,18.0,34793.15727127901,24.448407115665116,5,98.73904571312835,12.0,67.08,5.0,Oeste,Email
537,538,64.0,43000.38820399478,1.1927805504163786,7,155.7470885879566,7.0,65.45,4.0,Norte,Referral
538,539,51.0,41261.23072426927,32.974638288435244,8,221.36643257973847,4.0,91.26,5.0,Sul,Search
539,540,49.0,88869.26453979862,11.703731982969913,3,206.08445711939595,,61.41,4.0,Centro,Direct
540,541,71.0,115879.37721923715,68.45971483982902,4,161.45474158231897,7.0,,5.0,Norte,Direct
541,542,65.0,95976.79022633315,65.70936669611224,6,133.84161671487576,11.0,,,Norte,Email
542,543,42.0,107490.32384593654,11.804196796264078,4,163.4406178206077,11.0,77.97,,Oeste,Email
543,544,57.0,,69.36721541433539,4,124.0681001257712,10.0,,4.0,Oeste,Referral
544,545,62.0,,166.85031708445118,6,235.9181997881938,8.0,,4.0,Oeste,Search
545,546,70.0,62182.608701216326,52.36042061826785,2,140.540490936246,11.0,76.89,5.0,Leste,Direct
546,547,18.0,85835.98726423626,55.905014755560906,4,145.68310708766364,12.0,73.88,3.0,Centro,Referral
547,548,,51149.67054238985,8.590837797628044,2,39.2088787489666,14.0,77.87,5.0,Centro,Referral
548,549,56.0,,25.790393955319963,8,140.2282576738618,13.0,41.67,3.0,Sul,Email
549,550,22.0,132127.4352339234,2.088732217719033,7,191.82420689824704,9.0,61.39,4.0,Sul,Direct
550,551,39.0,87778.92674077982,2.99188985544164,2,96.61387114807275,12.0,68.25,3.0,Centro,Social Media
551,552,46.0,58827.63174822153,204.17253659667844,5,112.46398327535937,11.0,,4.0,Norte,Email
552,553,72.0,46175.86591781429,11.864221782287679,6,189.63555088668323,5.0,74.98,,Centro,Direct
553,554,20.0,41309.128398481385,41.371688028873365,7,76.16713882409734,,35.53,,Leste,Referral
554,555,29.0,23660.266386782456,49.299933531947836,7,202.89005037709592,9.0,94.89,5.0,Sul,Referral
555,556,43.0,63072.54356509065,58.562763454299755,7,123.3928054913449,,85.23,3.0,Sul,Search
556,557,33.0,61407.897045724996,181.32441558129702,6,130.57158897543985,7.0,,3.0,Sul,Social Media
557,558,68.0,101748.44718079147,8.292235391897913,5,93.80607974372029,,50.12,5.0,Centro,Email
558,559,54.0,,1.2356251787082881,5,168.90231302139415,9.0,73.42,,Sul,Search
559,560,,64723.08548443539,15.889629182741484,8,272.993599251469,4.0,74.38,4.0,Sul,Search
560,561,74.0,79561.6970112875,4.180643867218691,7,189.0748619730316,12.0,70.29,,Centro,Social Media
561,562,46.0,,0.6804351984764374,4,106.78573690297321,10.0,69.78,3.0,Norte,Email
562,563,31.0,96615.05195064763,13.408627275759986,5,206.7810292745738,8.0,38.03,4.0,Sul,Email
563,564,45.0,76031.13844728918,45.93797413074183,8,134.16602270328752,10.0,64.98,,Sul,Referral
564,565,22.0,35825.8208011312,25.05381512409738,5,218.72424907137798,13.0,34.53,5.0,Sul,Email
565,566,64.0,83766.54270578075,11.252936374632492,2,190.33382010821813,,84.13,5.0,Leste,Search
566,567,66.0,50943.884207420284,31.869163438489995,3,10.0,7.0,93.94,,Centro,Referral
567,568,47.0,118279.97914849747,7.919676551752648,7,99.79601835224864,15.0,83.38,5.0,Sul,Email
568,569,63.0,,0.43457584116118037,3,197.2192611417695,5.0,67.88,3.0,Leste,Social Media
569,570,69.0,78094.69383523332,43.362659890047304,8,157.58286360725089,6.0,40.94,,Norte,Search
570,571,22.0,192676.78669719014,29.32449251966898,1,98.81220261460747,16.0,95.55,,Norte,Direct
571,572,29.0,97358.62771339821,43.102708377282646,5,118.32052422530936,8.0,71.7,4.0,Leste,Social Media
572,573,33.0,83091.59286078328,1.1914911998299418,3,54.68816899553097,9.0,79.7,4.0,Norte,Social Media
573,574,43.0,65608.68105677945,54.44217782078701,5,145.5813356236802,11.0,65.91,3.0,Oeste,Email
574,575,43.0,37350.79492232035,28.9901388274188,5,260.5344863007882,10.0,82.79,5.0,Norte,Referral
575,576,65.0,63442.9773644441,24.861815582227564,2,190.24666953661628,4.0,91.67,5.0,Oeste,Referral
576,577,,45898.686405336564,29.394017317565574,7,259.52085005942115,12.0,71.49,4.0,Leste,Search
577,578,56.0,139251.56046137676,59.94873350799659,2,194.119854489499,,78.4,5.0,Oeste,Email
578,579,53.0,83583.45729799216,26.52461882075834,4,201.3739671676346,9.0,93.57,5.0,Norte,Referral
579,580,50.0,116375.58823505178,26.09297822951457,5,248.7039343872512,8.0,48.87,,Sul,Direct
580,581,47.0,52041.64061340814,140.26506632361156,4,168.86316296711132,6.0,,3.0,Oeste,Email
581,582,54.0,47522.35930318641,42.40752084359099,4,140.63863392465598,9.0,72.44,4.0,Norte,Email
582,583,40.0,93178.09145336591,17.517689650037678,5,201.63287583110062,8.0,70.03,4.0,Sul,Referral
583,584,27.0,45000.408245360064,36.86815612968653,4,222.69201185609424,8.0,85.47,4.0,Leste,Social Media
584,585,71.0,56760.05026164828,14.791067851443257,4,126.00176786438955,,63.13,3.0,Leste,Email
585,586,22.0,142196.61203358855,7.797161736125233,5,113.92154588299854,10.0,85.1,4.0,Centro,Social Media
586,587,53.0,,27.253537002564936,7,156.94280162154402,8.0,51.37,4.0,Leste,Search
587,588,51.0,33364.685373479166,79.00864512348703,6,191.5749433465831,,,4.0,Centro,Search
588,589,69.0,27041.532384114227,79.41127217596684,6,189.9045524330781,9.0,,,Leste,Referral
589,590,48.0,31287.96152190365,12.55219211310789,8,78.79161999062005,8.0,85.69,4.0,Leste,Search
590,591,27.0,119400.60686969217,22.502795774612178,5,245.58030335316607,4.0,86.95,4.0,Leste,Referral
591,592,,,7.1338571456269,2,117.94175353015748,11.0,92.61,4.0,Centro,Referral
592,593,49.0,189922.58504782993,162.99738576044447,4,136.74675015557102,,,5.0,Centro,Social Media
593,594,18.0,132803.7160679606,119.08623936972937,6,104.86728200060901,8.0,,4.0,Oeste,Social Media
594,595,73.0,157203.12090622596,31.452601496582883,3,284.9164417968544,12.0,87.03,,Norte,Search
595,596,22.0,108703.12591438131,48.95266211119729,3,162.10353351439838,12.0,66.28,4.0,Norte,Social Media
596,597,62.0,91009.00784097303,37.66852810754364,5,107.45124596592176,9.0,59.6,5.0,Norte,Email
597,598,,46693.70880972068,26.979927410670545,5,193.1961774981223,11.0,64.11,5.0,Leste,Direct
598,599,33.0,69890.71200754128,1.644711791759024,6,188.45678896550166,12.0,72.08,4.0,Norte,Email
599,600,41.0,95077.16116459016,18.196115363713556,2,140.6136488210058,,93.83,3.0,Centro,Email
600,601,33.0,105742.67463970458,33.69818342817395,6,192.03033563916915,10.0,23.39,4.0,Oeste,Referral
601,602,72.0,39139.606505165335,33.95250525292899,4,108.73540195845678,12.0,71.76,4.0,Sul,Direct
602,603,19.0,,14.010129634390436,3,125.35408625253739,16.0,33.3,5.0,Oeste,Referral
603,604,66.0,,85.26047234854644,4,49.48916727169686,10.0,,4.0,Norte,Social Media
604,605,45.0,66128.57802415467,5.494510164691754,2,83.80244578902186,7.0,64.3,4.0,Norte,Social Media
605,606,49.0,41781.059311573445,20.815989945544196,6,240.3815402835343,,87.26,4.0,Centro,Direct
606,607,,148906.91064688828,35.22115776424421,8,232.0714313861157,6.0,75.72,4.0,Oeste,Search
607,608,37.0,62914.5639485385,35.834123346291555,5,153.28943243244814,12.0,68.66,5.0,Centro,Social Media
608,609,41.0,43286.10263824932,31.37822912946216,6,233.14657235949187,6.0,94.67,4.0,Centro,Email
609,610,29.0,150547.2655303119,9.659437168843008,5,141.99627566958475,12.0,68.71,5.0,Sul,Direct
610,611,,132860.0168808268,5.095426919128718,5,137.8294848716046,11.0,60.6,4.0,Centro,Direct
611,612,52.0,74665.20001111488,30.31312462477169,6,152.82553242327782,11.0,83.35,,Centro,Social Media
612,613,50.0,26910.592916782294,27.43642627381923,4,143.75392023382173,7.0,64.36,4.0,Sul,Social Media
613,614,50.0,55958.610898726714,5.929976809397211,4,139.24018382199097,,85.46,,Leste,Referral
614,615,68.0,29998.153762901005,36.63755141455466,5,207.16990535747763,7.0,50.84,3.0,Leste,Referral
615,616,60.0,87996.31262076148,18.21855345863338,5,157.50678269781017,7.0,86.03,4.0,Sul,Email
616,617,54.0,54118.495520214194,33.05698380933645,4,185.62408822169022,12.0,92.56,5.0,Centro,Direct
617,618,,69112.19516804695,54.487789227683706,4,201.56902626386653,10.0,68.22,4.0,Norte,Search
618,619,20.0,144563.42313447245,5.580073116669036,7,169.40928978273666,15.0,65.98,,Oeste,Search
619,620,18.0,52243.22992006267,0.579915123619231,5,101.48643370458805,5.0,98.03,4.0,Norte,Direct
620,621,50.0,86315.26055204151,45.30170631212718,4,82.35670555179806,6.0,75.09,4.0,Norte,Email
621,622,57.0,97873.85688000804,28.22499023157719,3,157.43903174036527,6.0,73.49,5.0,Centro,Referral
622,623,27.0,117758.99871556777,36.083162726340035,9,141.4371847587533,11.0,77.21,4.0,Oeste,Referral
623,624,60.0,66804.53283459408,54.633481120503255,6,154.3695714460061,9.0,86.01,5.0,Oeste,Referral
624,625,61.0,63605.45832502109,48.70776866338606,6,149.1972980375707,7.0,93.59,3.0,Leste,Search
625,626,46.0,62914.72108623327,97.26444634524573,4,279.17868300832833,6.0,,5.0,Sul,Search
626,627,30.0,82591.54029973417,23.031924608287895,7,83.4886872179331,,68.91,5.0,Centro,Email
627,628,29.0,130364.55971563475,20.111974659828054,6,50.50268650894377,13.0,54.42,5.0,Oeste,Search
628,629,48.0,,15.419277416233216,6,166.6188416759805,8.0,83.74,,Centro,Social Media
629,630,,20000.0,5.0061236538191345,2,131.17887227059023,12.0,71.06,4.0,Leste,Search
630,631,19.0,,25.501555776634554,6,165.80339348649755,6.0,32.5,4.0,Norte,Referral
631,632,,72193.26343439778,9.730901390778254,4,179.19415111420005,10.0,91.71,,Oeste,Email
632,633,67.0,88084.62773349974,76.26622745703004,7,214.20523475894487,13.0,,4.0,Leste,Direct
633,634,,30594.354478555862,26.25380178334342,8,74.63870898080309,6.0,69.03,5.0,Centro,Direct
634,635,40.0,54218.13549171404,26.956484811980477,6,122.16410510714185,10.0,85.01,4.0,Leste,Email
635,636,34.0,99020.25959187328,13.15164492497022,3,171.4380629440382,9.0,83.47,5.0,Leste,Social Media
636,637,43.0,,1.6016863409750655,4,188.52317978436133,,86.2,,Leste,Direct
637,638,25.0,86227.94006631951,0.9677556462181442,5,259.67247751441926,13.0,34.47,5.0,Leste,Referral
638,639,46.0,68851.42390820748,16.514820609402175,3,197.78519855569334,12.0,65.16,4.0,Leste,Direct
639,640,,48792.69221854759,2.6506898960027043,5,147.16057020568616,10.0,36.79,4.0,Leste,Direct
640,641,27.0,46890.56563658402,28.006689504390774,8,105.47821235286692,,47.39,5.0,Sul,Referral
641,642,43.0,41973.50761602214,63.852149046943495,8,121.78550736404904,,,,Centro,Search
642,643,51.0,72017.73793206325,64.34560635455443,5,120.36485885214468,10.0,,5.0,Norte,Social Media
643,644,68.0,75874.4305775275,32.28017934328225,5,182.76168142568804,8.0,68.19,4.0,Centro,Referral
644,645,58.0,58767.77076296419,7.118484924280538,8,162.84987227929153,8.0,62.51,3.0,Oeste,Referral
645,646,24.0,40689.19540464191,59.63253673962362,5,83.81752145789105,9.0,68.15,5.0,Oeste,Email
646,647,,85120.47388448192,65.17130323981573,4,128.20492654547834,6.0,,4.0,Centro,Social Media
647,648,70.0,103566.27588263938,6.569077710216328,3,193.87737767257104,6.0,76.31,5.0,Leste,Search
648,649,67.0,,40.116679757089216,7,167.58311774870296,,80.67,4.0,Sul,Referral
649,650,62.0,160076.87377729654,10.128007232312031,4,178.43223080063854,13.0,72.84,5.0,Norte,Search
650,651,28.0,64239.160090913996,48.68182168253975,4,169.14608550286314,9.0,81.48,4.0,Leste,Referral
651,652,46.0,124670.88081098162,176.75291952307057,5,231.32153673044297,8.0,,,Centro,Referral
652,653,73.0,,0.9145805238607053,3,161.8021531912185,9.0,88.72,4.0,Centro,Email
653,654,53.0,47165.484869441774,68.29754128437095,5,130.6988601064651,,,3.0,Sul,Direct
654,655,42.0,74050.68730439691,29.235916633726895,4,104.21224794332197,15.0,82.01,4.0,Sul,Social Media
655,656,38.0,136946.37470544066,108.78572585162031,6,162.4804729104856,7.0,,3.0,Centro,Email
656,657,74.0,60963.61281681713,18.765189660401816,5,27.9647992612458,,64.93,,Leste,Search
657,658,53.0,30582.320004023408,56.395682139860185,5,140.7855499083644,9.0,94.31,3.0,Leste,Referral
658,659,,,1.9327660207705306,2,139.7080070039328,9.0,89.24,4.0,Leste,Referral
659,660,54.0,67507.95841452254,12.251638517131022,5,81.77645731913596,16.0,45.44,4.0,Norte,Social Media
660,661,26.0,80133.82457788032,2.0810341092457394,3,103.5867080672002,5.0,88.6,4.0,Norte,Email
661,662,41.0,48355.860962508814,111.08099569792407,3,190.48287650741207,7.0,,3.0,Leste,Email
662,663,52.0,73734.90547040084,50.94379659272188,5,161.53558745374812,14.0,76.74,4.0,Centro,Search
663,664,66.0,32972.52396911951,57.42745964601419,4,155.0894166853664,8.0,72.76,5.0,Sul,Email
664,665,52.0,149938.62285877927,83.40180803378901,3,165.31737669660114,,,4.0,Oeste,Email
665,666,65.0,111154.0826252743,2.6683295906196265,4,154.63137939744618,,50.47,5.0,Sul,Direct
666,667,53.0,72221.87204378979,14.613155361630657,2,212.1431281429157,10.0,88.73,4.0,Sul,Social Media
667,668,,101428.62708237968,2.210522890705231,6,156.17145908518245,10.0,72.52,5.0,Oeste,Email
668,669,,51148.839794577805,7.101802914150382,7,77.08934430906248,8.0,33.32,3.0,Leste,Search
669,670,56.0,,7.8162431092922375,3,231.5064982437205,,76.37,,Sul,Referral
670,671,49.0,59702.762969212185,18.99585546509904,5,168.51701336644228,,82.23,5.0,Oeste,Email
671,672,,57718.04177095962,9.38229145198747,4,120.53731346024662,,70.03,5.0,Centro,Email
672,673,40.0,43387.70770221514,3.1934367597093996,6,87.32991408524907,,61.65,,Centro,Referral
673,674,49.0,84642.90676666473,5.499340601818851,6,169.79571104790227,10.0,67.17,4.0,Centro,Direct
674,675,54.0,70787.73665673877,4.7795650773886305,2,144.14139975128123,10.0,70.8,4.0,Leste,Social Media
675,676,29.0,126457.33265154177,108.44300498997728,2,228.70733930162044,5.0,,4.0,Sul,Direct
676,677,66.0,40909.539319517215,42.72518412904663,5,132.7046359666586,,90.16,5.0,Sul,Search
677,678,72.0,84816.17747422932,103.03778433552874,2,108.13096051587667,17.0,,,Norte,Email
678,679,30.0,,17.38065556941754,7,194.78981091179642,12.0,65.46,4.0,Centro,Direct
679,680,40.0,191906.499028184,9.787218983465626,4,196.26409463584156,9.0,95.11,,Leste,Social Media
680,681,42.0,76489.58644967803,48.0282032195541,5,158.43256838050976,10.0,60.55,4.0,Oeste,Search
681,682,52.0,,11.847059161508048,7,183.81785238374542,15.0,74.19,,Leste,Direct
682,683,58.0,75601.88450927801,10.67383310976386,5,148.1156439628881,14.0,64.45,5.0,Sul,Email
683,684,47.0,121963.62040396537,7.938738209645299,7,161.69325505046234,14.0,48.52,4.0,Centro,Social Media
684,685,34.0,121940.98483681887,4.166794345407651,1,208.24954412819613,11.0,72.86,5.0,Norte,Email
685,686,66.0,66243.4200661467,8.890104952687027,3,181.26591670107516,,74.75,,Leste,Email
686,687,37.0,120999.49877186735,13.17002457513495,4,141.53627808336876,9.0,62.04,3.0,Norte,Search
687,688,65.0,69261.60175572106,33.62520394047331,9,217.61812729630753,14.0,69.88,3.0,Sul,Social Media
688,689,42.0,100925.17703495934,1.9382306569099237,4,31.757231360424385,9.0,84.65,4.0,Oeste,Referral
689,690,39.0,,7.090927058245246,5,252.60366557109674,9.0,63.54,5.0,Leste,Email
690,691,30.0,58057.4948875888,49.668168892691966,6,64.70204525546323,11.0,42.92,4.0,Sul,Social Media
691,692,36.0,44162.861675190354,4.767126123732986,6,118.6453587613852,9.0,73.5,3.0,Centro,Email
692,693,66.0,117311.54850211173,12.585938834026773,3,147.95412324024656,10.0,72.94,,Leste,Direct
693,694,,131773.77438850675,59.99871546110227,3,142.67596646359192,11.0,60.24,,Norte,Direct
694,695,29.0,83914.26385081052,5.049907990550963,5,200.32055200132774,10.0,84.05,5.0,Leste,Social Media
695,696,58.0,,2.5908259151711888,7,97.10816906948828,6.0,59.72,4.0,Sul,Search
696,697,36.0,38323.90678619597,19.880750506120247,6,163.03834087415316,8.0,78.31,5.0,Sul,Referral
697,698,29.0,115968.96809649792,10.804121277833676,6,121.0893950890123,8.0,61.61,4.0,Norte,Direct
698,699,,79586.68294611803,24.862709798438154,4,164.75704896687083,10.0,63.97,,Sul,Search
699,700,24.0,61941.2157374503,48.85936974519386,7,146.76138701010618,14.0,75.03,,Leste,Referral
700,701,45.0,102199.16158246908,4.425379894041569,4,154.6467826341489,9.0,89.19,5.0,Norte,Direct
701,702,31.0,34816.475969422514,26.074993246090887,8,122.50375837678271,11.0,65.52,5.0,Sul,Referral
702,703,48.0,,21.12677531184579,5,124.49680249519588,9.0,46.73,4.0,Sul,Email
703,704,69.0,,4.667308404340725,5,164.36362570137135,13.0,74.57,,Leste,Social Media
704,705,36.0,88007.928346685,29.3448632325571,4,197.18577528780222,4.0,56.33,,Sul,Direct
705,706,64.0,,9.591302837137333,5,120.08603329010762,9.0,82.53,3.0,Leste,Direct
706,707,33.0,92647.44477698687,20.07321329084967,2,106.56162277135451,11.0,97.08,,Centro,Email
707,708,70.0,112466.98483263243,2.5756374573032406,3,180.67300828359186,13.0,96.45,3.0,Leste,Direct
708,709,22.0,,18.46248514517975,7,148.37480534711554,,80.24,4.0,Oeste,Direct
709,710,52.0,151374.58337164883,10.978540888641412,5,191.5249066992976,7.0,82.31,,Sul,Direct
710,711,,112350.60075008032,51.843469834334456,6,104.71013933144262,17.0,80.96,,Centro,Direct
711,712,42.0,,1.7599931323685094,7,61.02805372882845,10.0,59.58,5.0,Norte,Direct
712,713,69.0,54046.81212481808,16.269864110852165,2,123.34979590868329,15.0,83.22,4.0,Oeste,Search
713,714,38.0,67107.17690908899,18.398567399685106,7,111.6823695367492,4.0,94.63,5.0,Norte,Direct
714,715,,95597.30747023365,38.73018831578511,5,146.060579995985,9.0,85.3,3.0,Oeste,Email
715,716,70.0,56815.630995943706,25.619736586944818,5,118.15773928648052,9.0,96.62,4.0,Centro,Direct
716,717,40.0,96773.11101694686,33.00751924854609,7,187.05084756682245,20.0,54.82,3.0,Centro,Referral
717,718,33.0,91893.49891012495,45.024136315200856,6,135.59248687887418,17.0,40.44,4.0,Centro,Referral
718,719,74.0,43853.04076257192,59.45920500473505,5,157.52372493869504,6.0,65.46,,Oeste,Email
719,720,56.0,111416.00440505841,11.300885281969922,0,157.8817279220472,11.0,61.12,,Leste,Search
720,721,62.0,82588.71117852644,23.167186047522204,7,159.74775462060936,12.0,81.08,5.0,Norte,Email
721,722,70.0,148055.8708945833,54.99771546718909,5,148.79354447725132,14.0,70.53,4.0,Leste,Search
722,723,59.0,,136.5520987585718,5,175.53003452051567,17.0,,5.0,Leste,Social Media
723,724,56.0,60628.275323577174,66.08743601621342,6,110.21724330870961,10.0,,3.0,Sul,Referral
724,725,31.0,41107.16823811986,13.931014926023362,8,219.97089633269417,7.0,54.13,3.0,Norte,Referral
725,726,48.0,40787.135791402376,6.51359629945539,4,138.17313083157325,8.0,96.27,4.0,Oeste,Referral
726,727,22.0,105529.61533490606,20.16462476819927,6,84.42254310506591,9.0,90.37,5.0,Sul,Search
727,728,52.0,141348.4988400997,40.6022081179221,4,159.40366784958866,10.0,60.79,4.0,Sul,Email
728,729,40.0,66669.71364017595,20.351840320054162,1,107.44097587762575,11.0,70.47,5.0,Centro,Search
729,730,46.0,64670.81741274808,19.80186894022472,3,183.26672672544376,,74.1,,Oeste,Referral
730,731,60.0,72294.5744577075,54.64746925829595,4,260.48027880211885,9.0,72.96,5.0,Leste,Referral
731,732,28.0,,13.454487493694844,5,110.6713954221075,6.0,62.43,3.0,Leste,Referral
732,733,35.0,44045.14607668081,58.939419669133265,4,166.61861666119924,16.0,67.86,3.0,Leste,Referral
733,734,64.0,78011.61985715969,15.66695286184504,5,62.22472056476862,8.0,68.15,4.0,Centro,Social Media
734,735,29.0,106593.57441375141,11.935316462606345,2,172.69526147206736,13.0,65.38,4.0,Leste,Referral
735,736,26.0,87525.14177607969,18.15353477255139,2,105.71431001001551,13.0,95.61,,Norte,Search
736,737,27.0,,43.12093045641017,5,118.75826907827587,9.0,57.18,3.0,Leste,Referral
737,738,61.0,94343.35317518239,4.040316706194392,5,94.9356755080086,11.0,57.04,4.0,Leste,Direct
738,739,34.0,87905.85400126423,6.560326756866725,5,186.60756130273677,,69.23,4.0,Norte,Social Media
739,740,,124612.90577897993,90.75163537315643,6,200.36521787366314,9.0,,3.0,Centro,Referral
740,741,24.0,136318.80721013175,5.789039467529136,4,151.16926073292538,7.0,67.17,,Sul,Direct
741,742,63.0,121837.77596960237,25.160960441201652,9,106.77866473321401,17.0,76.35,,Oeste,Search
742,743,30.0,72472.8908250254,25.97609028294687,7,229.47615180519313,13.0,87.6,5.0,Centro,Social Media
743,744,57.0,29864.58218988041,20.17825425943596,2,112.47949361226719,8.0,74.53,5.0,Leste,Referral
744,745,59.0,166542.83845031678,31.047604116679253,3,41.898385003628064,,86.49,4.0,Sul,Search
745,746,26.0,64453.928062202765,7.834192740555538,4,172.9194504978534,7.0,95.71,5.0,Oeste,Direct
746,747,67.0,71422.40792893032,24.13324249748846,6,94.76126631792417,12.0,73.31,4.0,Oeste,Social Media
747,748,44.0,140544.40620949544,13.964731041842452,7,199.43043967495873,7.0,91.84,,Oeste,Referral
748,749,19.0,48592.256506734106,32.511762863234495,4,130.94311516632905,,42.25,,Norte,Search
749,750,22.0,35347.160886748905,4.567398828631371,5,180.18566202720982,6.0,36.17,5.0,Norte,Social Media
750,751,46.0,,25.380379777126887,5,220.0750173276079,8.0,89.28,4.0,Sul,Direct
751,752,,49874.85414867644,6.146968355120971,3,89.5570567689639,7.0,76.93,5.0,Leste,Referral
752,753,55.0,33603.473010956346,9.798636183154239,3,121.70314345537972,7.0,63.32,5.0,Sul,Social Media
753,754,36.0,67341.45673743376,7.404258710085167,7,146.21644636714683,,62.49,4.0,Leste,Direct
754,755,,72705.47896446825,6.057529439388522,3,226.87756595171717,9.0,42.48,,Centro,Direct
755,756,65.0,32595.88020697688,52.41120480310548,8,117.08086410297773,19.0,51.85,3.0,Oeste,Search
756,757,62.0,60450.929090103724,10.093884941720662,8,120.27481520254963,7.0,68.39,,Oeste,Direct
757,758,18.0,,78.56978757121612,5,173.90702877779043,5.0,,3.0,Norte,Direct
758,759,39.0,25123.131174864542,105.12335209356546,5,121.13856371447145,11.0,,4.0,Centro,Email
759,760,69.0,73793.81734996449,25.407171014355413,3,157.62629414488083,8.0,79.02,,Centro,Direct
760,761,34.0,77138.1164362818,4.6295601114068585,3,72.42312895159367,18.0,89.11,3.0,Leste,Referral
761,762,24.0,48351.34668260185,14.078432392644945,6,260.7164971278298,,86.23,4.0,Centro,Social Media
762,763,42.0,110975.95615870689,47.94489090651862,5,82.61453848452983,4.0,69.86,3.0,Norte,Referral
763,764,62.0,,13.737069370460052,4,133.91236480048957,5.0,88.16,4.0,Leste,Referral
764,765,21.0,49462.771386474604,2.731147728126047,6,148.37594820789528,6.0,42.54,4.0,Sul,Search
765,766,53.0,31514.722301533726,24.411002951668735,3,245.6344067178398,12.0,71.35,4.0,Leste,Email
766,767,23.0,79017.5780603187,55.953304597443996,12,83.757710953363,12.0,28.26,5.0,Sul,Email
767,768,48.0,,47.6782350867567,1,249.18520677393758,11.0,69.63,,Leste,Referral
768,769,36.0,55484.78401536626,5.77563493656051,6,187.85884105510112,16.0,82.94,,Oeste,Social Media
769,770,61.0,,33.51226600319425,1,170.8547662211623,14.0,40.01,5.0,Sul,Email
770,771,71.0,136315.89508527706,7.473241798453735,6,100.76831564910222,17.0,56.95,4.0,Norte,Email
771,772,56.0,103268.02936065105,7.384978893352329,1,178.55706210190368,9.0,98.87,5.0,Sul,Referral
772,773,44.0,20862.405313523694,62.16129491212073,4,113.82566887901001,16.0,,3.0,Sul,Email
773,774,27.0,49187.02576843213,8.617223204763961,3,213.3330626599206,12.0,49.94,5.0,Leste,Search
774,775,43.0,65832.34855858525,9.165091672994715,3,101.44689854461335,8.0,90.03,5.0,Oeste,Referral
775,776,,72519.9334191585,0.019608129422111074,5,144.3420752771958,7.0,55.72,4.0,Leste,Email
776,777,56.0,75608.4917023034,61.36141599866167,5,122.23634559934142,6.0,,,Leste,Email
777,778,20.0,85319.26956609916,47.1924292459375,5,100.62385187865027,15.0,45.53,5.0,Oeste,Email
778,779,62.0,66853.73106024123,29.611773357677606,9,187.0659908453957,10.0,95.0,5.0,Leste,Referral
779,780,30.0,70612.5758566598,41.62073946959392,3,176.77293737048169,10.0,72.61,5.0,Oeste,Social Media
780,781,67.0,105650.18838296316,4.947957532098894,3,210.45050994504987,8.0,77.28,,Norte,Direct
781,782,45.0,79722.1751668527,18.392594814752865,6,61.00624458959163,9.0,80.88,5.0,Oeste,Email
782,783,37.0,39094.82292853632,12.979819754530281,6,203.20853511705218,11.0,88.08,,Centro,Direct
783,784,45.0,73576.9915916505,2.954080307826227,3,275.27244526784466,10.0,54.14,3.0,Oeste,Direct
784,785,25.0,,19.973577241239035,7,127.41794554115265,9.0,76.32,4.0,Oeste,Email
785,786,58.0,25014.028386614813,76.05051839117782,4,244.7574306054485,,,3.0,Centro,Email
786,787,56.0,75308.76000160679,1.2265073628299692,1,136.84193639700868,13.0,36.57,4.0,Oeste,Direct
787,788,18.0,41700.97997271146,10.336501602115769,7,81.37951312193465,8.0,80.7,4.0,Sul,Social Media
788,789,20.0,106347.5603526223,6.978432872492393,7,134.7183778796602,5.0,80.37,,Leste,Direct
789,790,30.0,84775.20391550416,8.160036020908318,2,202.4101983837638,5.0,86.13,4.0,Leste,Social Media
790,791,45.0,38008.22876807926,71.72103847153974,5,108.09117588342343,10.0,,5.0,Norte,Search
791,792,74.0,104207.92639746495,18.937247977730138,6,119.98306704967564,14.0,77.47,3.0,Norte,Social Media
792,793,66.0,125510.17886139918,18.837608869837215,9,179.67697161465955,10.0,45.5,4.0,Centro,Referral
793,794,42.0,,42.88553240711595,3,150.15300583692866,8.0,78.29,3.0,Sul,Email
794,795,73.0,65737.47048502984,5.034536703368954,4,179.23114762433704,10.0,53.43,4.0,Norte,Search
795,796,50.0,99697.32257908756,20.039904812714376,10,161.8914770379168,11.0,60.27,3.0,Leste,Direct
796,797,55.0,,16.862789350544674,4,173.98126597757866,12.0,88.74,4.0,Norte,Social Media
797,798,70.0,,27.257913901227198,4,128.38494070952294,8.0,47.74,,Norte,Search
798,799,,,231.7058856618738,4,161.5865471015196,14.0,,5.0,Oeste,Referral
799,800,61.0,57514.10713364044,44.0184817041832,7,103.63134971520333,,69.98,4.0,Norte,Social Media
800,801,62.0,60485.4573939196,15.218243215930379,8,214.4216811251694,9.0,63.38,4.0,Centro,Direct
801,802,49.0,98425.12377185776,52.729969176855235,6,118.2862641591343,5.0,70.98,4.0,Leste,Direct
802,803,62.0,,5.615501770835041,6,206.44237437746946,3.0,61.69,4.0,Centro,Social Media
803,804,64.0,125664.1648032282,0.9281204669621164,3,138.31965195085672,13.0,76.36,4.0,Centro,Referral
804,805,,28393.270442153822,6.8615860149283865,5,160.09995053786605,7.0,69.57,4.0,Sul,Email
805,806,33.0,46999.36615383297,12.48417624996925,6,125.25177245546496,7.0,79.52,4.0,Oeste,Email
